source_album_type,source_album_id,source_track_id,track_no,track_title,pay_type,last_update,duration_seconds,file_size_bytes,play_count,source_url
book,62682431,6268243100000125,25,第25章 让你教坏我男人,free,2023-10-30,,,,https://www.lrts.me/book/62682431
book,62682431,6268243100000126,26,第26章 谁能跟她一较高下,free,2023-10-30,,,,https://www.lrts.me/book/62682431
book,62682431,6268243100000127,27,第27章 好疼,free,2023-10-30,,,,https://www.lrts.me/book/62682431
book,62682431,6268243100000128,28,第28章 肯定是偷会男人,free,2023-10-30,,,,https://www.lrts.me/book/62682431
book,62682431,6268243100000129,29,第29章 他算什么东西？,free,2023-10-30,,,,https://www.lrts.me/book/62682431
book,62682431,6268243100000130,30,第30章 谁错了跪下学狗,free,2023-10-30,,,,https://www.lrts.me/book/62682431
book,68042029,68042029_1,1,第1集 重返2014,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_2,2,第2集 入市,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_3,3,第3集 怕高？那你一定是个苦命人,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_4,4,第4集 偶遇,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_5,5,第5集 逼空行情，满仓猛干,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_6,6,第6集 开群,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_7,7,第7集 抄作业的小伙伴们,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_8,8,第8集 打爆空方狗头（1）,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_9,9,第9集 打爆空方狗头（2）,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,68042029_10,10,第10集 躺好，让利润飞奔疾跑,free,2025-08-14,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010012,11,第11集 就是要高调起来（1）,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010017,12,第12集 就是要高调起来（2）,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010019,13,第13集 粉丝线下求见面？,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010008,14,第14集 一哥也是见过世面的人,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010018,15,第15集 叠加杠杆,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010057,16,第16集 日内浮盈近百万,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010054,17,第17集 干就完了（1）,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010022,18,第18集 干就完了（2）,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010113,19,第19集 七倍杠杆就是香（1）,free,2025-10-22,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010040,20,第20集 七倍杠杆就是香（2）,free,2025-11-24,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010093,21,第21集 起草公司的远景规划（1）,free,2025-10-22,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010046,22,第22集 起草公司的远景规划（2）,free,2025-10-18,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010095,23,第23集 哪里吸引你了，我改！,free,2025-10-18,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010108,24,第24集 两个选择,free,2025-10-18,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010250,25,第25集 继续猛干大A,free,2025-10-18,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010307,26,第26集 收益逐渐爆炸（1）,free,2025-10-22,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010526,27,第27集 收益逐渐爆炸（2）,free,2025-10-18,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010134,28,第28集 董事长出事了关公司什么事？（1）,free,2025-10-22,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010028,29,第29集 董事长出事了关公司什么事？（2）,free,2025-10-22,,,,https://www.lrts.me/book/68042029
book,68042029,6804202900010153,30,第30集 热议,free,2025-10-22,,,,https://www.lrts.me/book/68042029
book,70748174,70748174_1,1,逗比少年从南到北-片花(求月票、求评论、求订阅),free,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_2,2,001 都是二锅头惹的祸(求评论、求订阅),free,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_3,3,002 一不小心，就惹上了个大家伙！(求评论、求订阅),free,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_4,4,003 我不动！别杀我(求评论、求订阅),free,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_5,5,004 怎么拖都拖不走呢？(求评论、求订阅),paid,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_6,6,006 你的社会观不是一般的扭曲(求评论、求订阅),paid,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_7,7,007 不许欺负我，我爸是警察！(求评论、求订阅),paid,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_8,8,008 哼! 我才不要跟你们同流合污!(求评论、求订阅),paid,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_9,9,009 这就是……货！(求评论、求订阅),paid,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,70748174_10,10,010 住口!！你这个有钱人！(求评论、求订阅),paid,2025-05-25,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010011,11,011 我在虚拟世界里陪你玩行吗？(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010012,12,012 恕我直言，在座的各位都是辣鸡！(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010013,13,013 肖弘笙！不带你这么玩的！(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010014,14,014 我能宠得你丧失生活能力(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010015,15,015 跟肖弘笙要点零花钱(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010016,16,016 不敢不敢，膜拜大佬！(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010017,17,017 把你打成煞笔信不信？(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010018,18,018 盖被纯聊天也不能免费的！(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010019,19,019 像两个智障一样搁一块儿玩(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010020,20,"020 小哥哥,，吃鸡不？(求月票、求评论、求订阅)",paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010021,21,021 带上他,paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010022,22,022 王八犊子滚出来！(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010023,23,023 我错了，下次还敢(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010024,24,024 你做人一定要这么飘吗？(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010025,25,025 你这么社会怕是死得早(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010041,26,026 歪？小墨哥哥吗？(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010030,27,027 关系好到我的未婚妻送给你了(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010026,28,028 告诉你爸爸去，让他打死你！(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010029,29,029 告诉你爸爸去，让他打死你(2)(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,70748174,7074817400010028,30,030 我 987654321 个亿一秒钟(求月票、求评论、求订阅),paid,2025-08-12,,,,https://www.lrts.me/book/70748174
book,75560358,75560358_1,1,第1集 穿了,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_2,2,第2集 医药费,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_3,3,第3集 我要当亲传,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_4,4,第4集 逍遥宗,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_5,5,第5集 炮灰宗门,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_6,6,第6集 引气入体,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_7,7,第7集 神识探索,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_8,8,第8集 剑道白痴,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_9,9,第9集 下山,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,75560358_10,10,第10集 丹修天才,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010043,11,第11集 灵果,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010060,12,第12集 师尊，我也想去,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010006,13,第13集 曾经的天才,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010016,14,第14集 九峰山秘境,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010037,15,第15集 不熟，勿扰,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010022,16,第16集 瘴气,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010050,17,第17集 休战,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010004,18,第18集 白虎,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010007,19,第19集 灵兽宗弟子，陈文轩,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010025,20,第20集 心魔誓言,free,2026-06-08,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010008,21,第21集 好人卡,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010044,22,第22集 柔弱的丹修,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010003,23,第23集 改观,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010009,24,第24集 元婴妖兽,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010045,25,第25集 想捡漏,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010021,26,第26集 专破护身法器,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010046,27,第27集 危险，速救,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010029,28,第28集 古树有灵,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010047,29,第29集 筑基,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75560358,7556035800010051,30,第30集 鹿活草,free,2026-06-06,,,,https://www.lrts.me/book/75560358
book,75641682,75641682_1,1,第1章 你是我男朋友,free,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_2,2,第2章 我们谈谈,free,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_3,3,第3章 我至少还有个伪造的证明呢,free,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_4,4,第4章 她是你表妹,free,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_5,5,第5章 重生之人能不能活下去？,paid,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_6,6,第6章 扔下自己的未婚妻，追小三？,paid,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_7,7,第7章 反复盘问我家的保姆,paid,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_8,8,第8章 别做太过火的事情,paid,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_9,9,第9章 你是真心喜欢她,paid,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,75641682_10,10,第10章 婚礼,paid,2023-11-02,,,,https://www.lrts.me/book/75641682
book,75641682,7564168200000111,11,第11章 如同坟场,paid,2026-04-19,,,,https://www.lrts.me/book/75641682
book,75641682,7564168200000112,12,第12章 有能力使时间回流,paid,2026-04-19,,,,https://www.lrts.me/book/75641682
book,84416711,84416711_1,1,第1章 三青,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_2,2,第2章 聚首,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_3,3,第3章 拦路,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_4,4,第4章 白唏（上）,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_5,5,第5章 白唏（下）,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_6,6,第6章 再入厌岛,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_7,7,第7章 生死谷,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_8,8,第8章 局势,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_9,9,第9章 安排事宜,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,84416711_10,10,第10章 仙界公主（上）,free,2023-11-07,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000111,11,第11章 仙界公主（下）,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000112,12,第12章 准备,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000113,13,第13章 神王绯云,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000114,14,第14章 一回合,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000115,15,第15章 出发,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000116,16,第16章 冥兵冥将,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000117,17,第17章 长安（一）,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000118,18,第18章 长安（二）,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000119,19,第19章 长安（三）,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000120,20,第20章 长安（四）,free,2024-10-27,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000121,21,第21章 长安（五）,free,2023-11-11,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000122,22,第22章 长安（六）,free,2023-11-11,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000123,23,第23章 长安（七）,free,2023-11-12,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000124,24,第24章 长安（八）,free,2023-11-12,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000125,25,第25章 长安（九）,free,2023-11-13,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000126,26,第26章 长安（十）,free,2023-11-13,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000127,27,第27章 出神入化,free,2023-11-14,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000128,28,第28章 东旭皇宫（一）,free,2023-11-14,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000129,29,第29章 东旭皇宫（二）,free,2023-11-15,,,,https://www.lrts.me/book/84416711
book,84416711,8441671100000130,30,第30章 东旭皇宫（三）,free,2023-11-15,,,,https://www.lrts.me/book/84416711
book,84867411,84867411_1,1,第1集 土匪也得转行,free,2024-09-26,,,,https://www.lrts.me/book/84867411
book,84867411,84867411_2,2,第2集 抢个童养夫,free,2024-09-26,,,,https://www.lrts.me/book/84867411
book,84867411,84867411_3,3,第3集 劫了位大神,free,2024-09-26,,,,https://www.lrts.me/book/84867411
book,84867411,84867411_4,4,第4集 到底像谁了？,free,2024-09-26,,,,https://www.lrts.me/book/84867411
book,84867411,84867411_5,5,第5集 调戏包子,free,2024-09-26,,,,https://www.lrts.me/book/84867411
